doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
usa_new york city_skyline_hotel,skyline hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93345-r50456280-Skyline_Hotel-New_York_City_New_York.html,725 10th avenue,new york city,ny,USA,10019,-1,-1,371,3.928571429,3.791208791,3.461538462,3.928571429,3.730769231,0,3.768131868
usa_new york city_smyth_hotel_a_thompson_hotel,smyth hotel a thompson hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d1371825-r50522160-Smyth_Hotel_A_Thompson_Hotel-New_York_City_New_York.html,85 west broadway,new york city,ny,USA,10007,-1,-1,57,4.796296296,4.5,4.537037037,4.685185185,4.462962963,0,4.596296296
usa_new york city_sofitel_new_york,sofitel new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d208454-r50524839-Sofitel_New_York-New_York_City_New_York.html,45 west 44th street,new york city,ny,USA,10036,-1,-1,328,4.764119601,4.607973422,4.544850498,4.84717608,4.265780731,0,4.605980066
usa_new york city_soho_grand_hotel,soho grand hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93561-r50146928-Soho_Grand_Hotel-New_York_City_New_York.html,310 west broadway,new york city,ny,USA,10013,-1,-1,412,3.870967742,3.309677419,3.541935484,4.406451613,3.025806452,0,3.630967742
usa_new york city_soho_house_new_york,soho house new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d313862-r49833095-Soho_House_New_York-New_York_City_New_York.html,29-35 9th avenue,new york city,ny,USA,10014,-1,-1,39,4.608695652,4.565217391,4.086956522,4.565217391,3.956521739,0,4.356521739
usa_new york city_stay,stay,http://www.tripadvisor.com/ShowUserReviews-g60763-d93376-r50302259-Stay-New_York_City_New_York.html,157 west 47 street,new york city,ny,USA,10036,-1,-1,138,3.92248062,3.023255814,3.310077519,4.658914729,3.356589147,0,3.654263566
usa_new york city_the_alex_hotel,the alex hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d281697-r49862975-The_Alex_Hotel-New_York_City_New_York.html,205 east 45th street,new york city,ny,USA,10017,-1,-1,231,4.393442623,4.081967213,4.155737705,4.114754098,3.87704918,0,4.124590164
usa_new york city_the_belvedere,the belvedere,http://www.tripadvisor.com/ShowUserReviews-g60763-d93569-r50461730-The_Belvedere-New_York_City_New_York.html,319 west 48th street,new york city,ny,USA,10036,-1,-1,348,4.342192691,3.926910299,4.073089701,4.65448505,4.07641196,0,4.21461794
usa_new york city_the_benjamin,the benjamin,http://www.tripadvisor.com/ShowUserReviews-g60763-d217626-r50531847-The_Benjamin-New_York_City_New_York.html,125 east 50th street,new york city,ny,USA,10022,-1,-1,402,4.502347418,4.23943662,4.319248826,4.558685446,3.971830986,0,4.318309859
usa_new york city_the_blakely_new_york,the blakely new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d93445-r49922324-The_Blakely_New_York-New_York_City_New_York.html,136 west 55th street,new york city,ny,USA,10019,-1,-1,238,4.684931507,4.5,4.404109589,4.794520548,4.328767123,0,4.542465753
usa_new york city_the_bowery_hotel,the bowery hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d634696-r49918523-The_Bowery_Hotel-New_York_City_New_York.html,335 bowery,new york city,ny,USA,10003,-1,-1,101,4.804597701,4.781609195,4.666666667,4.632183908,4.287356322,0,4.634482759
usa_new york city_the_bryant_park,the bryant park,http://www.tripadvisor.com/ShowUserReviews-g60763-d224214-r50426969-The_Bryant_Park-New_York_City_New_York.html,40 west 40th street,new york city,ny,USA,10018,-1,-1,332,4.731601732,4.484848485,4.406926407,4.800865801,4.069264069,0,4.498701299
usa_new york city_the_carlton,the carlton,http://www.tripadvisor.com/ShowUserReviews-g60763-d93571-r50520406-The_Carlton-New_York_City_New_York.html,88 madison avenue,new york city,ny,USA,10016,-1,-1,374,4.262569832,3.815642458,3.815642458,4.223463687,3.715083799,0,3.966480447
usa_new york city_the_carlyle_a_rosewood_hotel,the carlyle a rosewood hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93419-r49521889-The_Carlyle_A_Rosewood_Hotel-New_York_City_New_York.html,35 east 76th street,new york city,ny,USA,10021,-1,-1,75,4.341463415,3.731707317,4.048780488,4.268292683,3.365853659,0,3.951219512
usa_new york city_the_franklin,the franklin,http://www.tripadvisor.com/ShowUserReviews-g60763-d93575-r46582870-The_Franklin-New_York_City_New_York.html,164 e 87th st,new york city,ny,USA,10128,-1,-1,74,4.710526316,3.789473684,4.473684211,4.052631579,4,0,4.205263158
usa_new york city_the_french_quarters_guest_apartments,the french quarters guest apartments,http://www.tripadvisor.com/ShowUserReviews-g60763-d1415127-r50408624-The_French_Quarters_Guest_Apartments-New_York_City_New_York.html,346 w. 46th street,new york city,ny,USA,10036,-1,-1,33,4.896551724,4.724137931,4.689655172,4.793103448,4.655172414,0,4.751724138
usa_new york city_the_gem_hotel_chelsea,the gem hotel chelsea,http://www.tripadvisor.com/ShowUserReviews-g60763-d1177864-r50123287-The_GEM_Hotel_Chelsea-New_York_City_New_York.html,300 w 22nd st,new york city,ny,USA,10011,-1,-1,42,4.421052632,3.5,4.026315789,4.473684211,4.184210526,0,4.121052632
usa_new york city_the_gem_hotel_midtown_west,the gem hotel midtown west,http://www.tripadvisor.com/ShowUserReviews-g60763-d1217376-r50422421-The_GEM_Hotel_Midtown_West-New_York_City_New_York.html,449 w. 36th street,new york city,ny,USA,10018,-1,-1,65,4.137931034,3.913793103,3.775862069,3.620689655,3.844827586,0,3.85862069
usa_new york city_the_gem_hotel_soho,the gem hotel soho,http://www.tripadvisor.com/ShowUserReviews-g60763-d247814-r49296792-The_GEM_Hotel_SoHo-New_York_City_New_York.html,135 east houston street,new york city,ny,USA,10002,-1,-1,38,4.636363636,3.939393939,4.333333333,4.818181818,4.333333333,0,4.412121212
usa_new york city_the_grant_hotel,the grant hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d616735-r39911330-The_Grant_Hotel-New_York_City_New_York.html,306 w 94th st,new york city,ny,USA,10025,-1,-1,40,3.173913043,3.043478261,3.217391304,3.47826087,3.47826087,0,3.27826087
usa_new york city_the_hampton_inn_times_square_north,the hampton inn times square north,http://www.tripadvisor.com/ShowUserReviews-g60763-d93457-r50108480-The_Hampton_Inn_Times_Square_North-New_York_City_New_York.html,851 eighth avenue @ 51st street,new york city,ny,USA,10019,-1,-1,332,4.588039867,4.435215947,4.568106312,4.787375415,4.441860465,0,4.564119601
usa_new york city_the_helmsley_carlton_house,the helmsley carlton house,http://www.tripadvisor.com/ShowUserReviews-g60763-d93633-r17244803-The_Helmsley_Carlton_House-New_York_City_New_York.html,680 madison ave.,new york city,ny,USA,10021,-1,-1,7,4,3.666666667,4,4.666666667,4,0,4.066666667
usa_new york city_the_helmsley_park_lane,the helmsley park lane,http://www.tripadvisor.com/ShowUserReviews-g60763-d93579-r50490201-The_Helmsley_Park_Lane-New_York_City_New_York.html,36 central park south,new york city,ny,USA,10019-1600,-1,-1,279,3.725,3.38125,3.63125,4.83125,3.43125,0,3.8
usa_new york city_the_herald_square_hotel,the herald square hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93452-r50316445-The_Herald_Square_Hotel-New_York_City_New_York.html,19 west 31st street,new york city,ny,USA,10001,-1,-1,375,4.281512605,3.915966387,3.768907563,4.537815126,4.163865546,0,4.133613445
usa_new york city_the_hotel_91,the hotel 91,http://www.tripadvisor.com/ShowUserReviews-g60763-d1048678-r49597455-The_Hotel_91-New_York_City_New_York.html,91 e broadway,new york city,ny,USA,10002,-1,-1,65,4.355932203,3.644067797,3.796610169,3.254237288,4,0,3.810169492
usa_new york city_the_hotel_at_times_square,the hotel at times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d249711-r50469234-The_Hotel_at_Times_Square-New_York_City_New_York.html,59 west 46th street,new york city,ny,USA,10036,-1,-1,204,4.473404255,4.159574468,3.994680851,4.808510638,4.39893617,0,4.367021277
usa_new york city_the_inn_at_irving_place,the inn at irving place,http://www.tripadvisor.com/ShowUserReviews-g60763-d93581-r24609720-The_Inn_at_Irving_Place-New_York_City_New_York.html,56 irving place,new york city,ny,USA,10003,-1,-1,21,4.375,4.25,4.375,4.75,3.5,0,4.25
usa_new york city_the_iroquois,the iroquois,http://www.tripadvisor.com/ShowUserReviews-g60763-d93396-r49892877-The_Iroquois-New_York_City_New_York.html,49 w 44th st,new york city,ny,USA,10036,-1,-1,364,4.629213483,4.254681648,4.393258427,4.745318352,4.134831461,0,4.431460674
usa_new york city_the_jane,the jane,http://www.tripadvisor.com/ShowUserReviews-g60763-d1181739-r50534507-The_Jane-New_York_City_New_York.html,113 jane street,new york city,ny,USA,-1,-1,-1,51,3.777777778,3.311111111,3.955555556,4.311111111,4.066666667,0,3.884444444
usa_new york city_the_kimberly_hotel,the kimberly hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93335-r50291856-The_Kimberly_Hotel-New_York_City_New_York.html,145 east 50th street,new york city,ny,USA,10022,-1,-1,220,4.361111111,4.25,4.425925926,4.703703704,4.277777778,0,4.403703704
usa_new york city_the_lombardy,the lombardy,http://www.tripadvisor.com/ShowUserReviews-g60763-d93583-r47186872-The_Lombardy-New_York_City_New_York.html,111 east 56th street,new york city,ny,USA,10022,-1,-1,19,4.166666667,4,3.333333333,4.416666667,3.75,0,3.933333333
usa_new york city_the_london_nyc,the london nyc,http://www.tripadvisor.com/ShowUserReviews-g60763-d630409-r50172403-The_London_NYC-New_York_City_New_York.html,151 west 54th street,new york city,ny,USA,10019,-1,-1,282,4.573770492,4.467213115,4.118852459,4.663934426,4.004098361,0,4.36557377
usa_new york city_the_lucerne_hotel,the lucerne hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d99281-r50431311-The_Lucerne_Hotel-New_York_City_New_York.html,201 west 79th street,new york city,ny,USA,10024,-1,-1,347,4.6,4.288235294,4.441176471,4.641176471,4.211764706,0,4.436470588
usa_new york city_the_manhattan_club,the manhattan club,http://www.tripadvisor.com/ShowUserReviews-g60763-d99321-r50376287-The_Manhattan_Club-New_York_City_New_York.html,200 west 56th street,new york city,ny,USA,10019,-1,-1,149,3.978021978,3.626373626,3.307692308,4.703296703,3.527472527,0,3.828571429
usa_new york city_the_mansfield,the mansfield,http://www.tripadvisor.com/ShowUserReviews-g60763-d93586-r50126299-The_Mansfield-New_York_City_New_York.html,12 west 44th street,new york city,ny,USA,10036,-1,-1,267,4.064285714,3.364285714,4.035714286,4.635714286,3.671428571,0,3.954285714
usa_new york city_the_marcel_at_gramercy,the marcel at gramercy,http://www.tripadvisor.com/ShowUserReviews-g60763-d99382-r50418902-The_Marcel_at_Gramercy-New_York_City_New_York.html,201 east 24th street,new york city,ny,USA,10011,-1,-1,304,4.063953488,3.447674419,3.604651163,4,3.476744186,0,3.718604651
usa_new york city_the_maritime_hotel,the maritime hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d273530-r47843935-The_Maritime_Hotel-New_York_City_New_York.html,363 west 16th street,new york city,ny,USA,10011,-1,-1,76,4.583333333,4.194444444,4.194444444,4.611111111,4.055555556,0,4.327777778
usa_new york city_the_mark,the mark,http://www.tripadvisor.com/ShowUserReviews-g60763-d112052-r47178562-The_Mark-New_York_City_New_York.html,25 east 77th street,new york city,ny,USA,10021,-1,-1,9,5,5,5,5,5,0,5
usa_new york city_the_marmara_manhattan_luxury_hotel_residence,the marmara manhattan luxury hotel residence,http://www.tripadvisor.com/ShowUserReviews-g60763-d121998-r48444180-The_Marmara_Manhattan_Luxury_Hotel_Residence-New_York_City_New_York.html,301 east 94th street,new york city,ny,USA,10128,-1,-1,52,4.595744681,4.425531915,4.191489362,3.638297872,4.234042553,0,4.217021277
usa_new york city_the_mave,the mave,http://www.tripadvisor.com/ShowUserReviews-g60763-d1477775-r50301742-The_MAve-New_York_City_New_York.html,62 madison ave,new york city,ny,USA,10016,-1,-1,53,4.604166667,3.75,4.479166667,4.4375,3.979166667,0,4.25
usa_new york city_the_mercer_hotel,the mercer hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d112053-r48922291-The_Mercer_Hotel-New_York_City_New_York.html,147 mercer st,new york city,ny,USA,10012,-1,-1,84,4.846153846,4.692307692,4.730769231,4.961538462,4.134615385,0,4.673076923
usa_new york city_the_michelangelo_hotel,the michelangelo hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93589-r50380778-The_Michelangelo_Hotel-New_York_City_New_York.html,152 west 51st street,new york city,ny,USA,10019,-1,-1,455,4.663900415,4.580912863,4.468879668,4.842323651,4.298755187,0,4.570954357
usa_new york city_the_milburn_hotel,the milburn hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d121987-r50411720-The_Milburn_Hotel-New_York_City_New_York.html,242 west 76th street,new york city,ny,USA,10023,-1,-1,198,3.918367347,3.826530612,3.948979592,4.612244898,4.285714286,0,4.118367347
usa_new york city_the_muse_hotel_new_york_a_kimpton_hotel,the muse hotel new york a kimpton hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d217616-r50260040-The_Muse_Hotel_New_York_a_Kimpton_Hotel-New_York_City_New_York.html,130 west 46th street,new york city,ny,USA,10036,-1,-1,431,4.445945946,4.373873874,4.315315315,4.711711712,3.968468468,0,4.363063063
usa_new york city_the_new_york_helmsley,the new york helmsley,http://www.tripadvisor.com/ShowUserReviews-g60763-d93593-r50442196-The_New_York_Helmsley-New_York_City_New_York.html,212 e 42nd st,new york city,ny,USA,10017,-1,-1,350,4.235880399,4.026578073,4.07641196,4.584717608,4.013289037,0,4.187375415
usa_new york city_the_new_yorker_hotel,the new yorker hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d122005-r50476732-The_New_Yorker_Hotel-New_York_City_New_York.html,481 eighth ave,new york city,ny,USA,10001,-1,-1,340,4.299003322,3.740863787,3.877076412,4.681063123,3.96345515,0,4.112292359
usa_new york city_the_pierre,the pierre,http://www.tripadvisor.com/ShowUserReviews-g60763-d93603-r49509130-The_Pierre-New_York_City_New_York.html,fifth avenue at 61st street,new york city,ny,USA,10021,-1,-1,64,4.709677419,4.258064516,4.387096774,4.838709677,3.903225806,0,4.419354839
usa_new york city_the_plaza,the plaza,http://www.tripadvisor.com/ShowUserReviews-g60763-d675616-r50276192-The_Plaza-New_York_City_New_York.html,5th ave at 59th street,new york city,ny,USA,10019,-1,-1,77,4.442857143,4.142857143,4.085714286,4.785714286,3.385714286,0,4.168571429
usa_new york city_the_pod_hotel,the pod hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93358-r50527446-The_Pod_Hotel-New_York_City_New_York.html,230 e 51st st,new york city,ny,USA,10022,-1,-1,331,4.42192691,3.787375415,3.860465116,4.491694352,4.136212625,0,4.139534884
usa_new york city_the_premier,the premier,http://www.tripadvisor.com/ShowUserReviews-g60763-d249656-r44343302-The_Premier-New_York_City_New_York.html,133 w 44th st,new york city,ny,USA,10036,-1,-1,13,4.625,4.625,4.5,4.25,4.5,0,4.5
usa_new york city_the_ritz_carlton_new_york_central_park,the ritz carlton new york central park,http://www.tripadvisor.com/ShowUserReviews-g60763-d224224-r50305079-The_Ritz_Carlton_New_York_Central_Park-New_York_City_New_York.html,50 central park south,new york city,ny,USA,10019,-1,-1,152,4.829268293,4.682926829,4.597560976,4.914634146,4.146341463,0,4.634146341
usa_new york city_the_roosevelt_hotel,the roosevelt hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d99766-r50483186-The_Roosevelt_Hotel-New_York_City_New_York.html,madison ave at 45th st,new york city,ny,USA,10017,-1,-1,347,3.634551495,3.222591362,3.279069767,4.641196013,3.508305648,0,3.657142857
usa_new york city_the_sherry_netherland_hotel,the sherry netherland hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93559-r49575322-The_Sherry_Netherland_Hotel-New_York_City_New_York.html,781 fifth avenue,new york city,ny,USA,10022,-1,-1,24,4.727272727,4.727272727,4.454545455,4.909090909,4.454545455,0,4.654545455
usa_new york city_the_shoreham,the shoreham,http://www.tripadvisor.com/ShowUserReviews-g60763-d93612-r50232592-The_Shoreham-New_York_City_New_York.html,33 west 55th street,new york city,ny,USA,10019,-1,-1,210,4.118644068,3.627118644,3.533898305,4.466101695,3.576271186,0,3.86440678
usa_new york city_the_st_regis_hotel_new_york,the st regis hotel new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d93614-r49474759-The_St_Regis_Hotel_New_York-New_York_City_New_York.html,two east 55th street  at fifth avenue,new york city,ny,USA,10022,-1,-1,121,4.753424658,4.643835616,4.616438356,4.849315068,3.931506849,0,4.55890411
usa_new york city_the_standard_new_york,the standard new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d1218720-r50453123-The_Standard_New_York-New_York_City_New_York.html,848 washington street,new york city,ny,USA,10014,-1,-1,99,4.544444444,4.144444444,4.133333333,4.733333333,4.088888889,0,4.328888889
usa_new york city_the_surrey,the surrey,http://www.tripadvisor.com/ShowUserReviews-g60763-d93566-r50524037-The_Surrey-New_York_City_New_York.html,20 e. 76th street,new york city,ny,USA,10021,-1,-1,48,3.878787879,3.727272727,4.060606061,4.636363636,3.818181818,0,4.024242424
usa_new york city_the_sylvan_guest_house,the sylvan guest house,http://www.tripadvisor.com/ShowUserReviews-g60763-d1217245-r45716288-The_Sylvan_Guest_House-New_York_City_New_York.html,12 sylvan terrace,new york city,ny,USA,10032,-1,-1,11,4.3,4,3.9,4,4.2,0,4.08
usa_new york city_the_time,the time,http://www.tripadvisor.com/ShowUserReviews-g60763-d112062-r49875540-The_Time-New_York_City_New_York.html,224 west 49th street,new york city,ny,USA,10019,-1,-1,389,3.766666667,3.419047619,3.519047619,4.59047619,3.533333333,0,3.765714286
usa_new york city_the_waldorf_astoria,the waldorf astoria,http://www.tripadvisor.com/ShowUserReviews-g60763-d93618-r50428809-The_Waldorf_Astoria-New_York_City_New_York.html,301 park avenue,new york city,ny,USA,10022,-1,-1,345,4.169435216,3.710963455,4.046511628,4.598006645,3.534883721,0,4.011960133
usa_new york city_the_westin_new_york_at_times_square,the westin new york at times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d249712-r50547574-The_Westin_New_York_at_Times_Square-New_York_City_New_York.html,270 west 43rd street,new york city,ny,USA,10036,-1,-1,337,4.315614618,4.146179402,3.913621262,4.607973422,3.724252492,0,4.141528239
usa_new york city_thirty_thirty_hotel,thirty thirty hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d125274-r50136065-Thirty_Thirty_Hotel-New_York_City_New_York.html,30 east 30th street,new york city,ny,USA,10016,-1,-1,362,3.53820598,3.07641196,3.182724252,4.189368771,3.355481728,0,3.468438538
usa_new york city_thompson_les,thompson les,http://www.tripadvisor.com/ShowUserReviews-g60763-d1128769-r49083801-Thompson_LES-New_York_City_New_York.html,190 allen street,new york city,ny,USA,10002,-1,-1,88,4.297619048,3.976190476,3.80952381,4.297619048,3.880952381,0,4.052380952
usa_new york city_travel_inn_hotel_new_york,travel inn hotel new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d93622-r50151435-Travel_Inn_Hotel_New_York-New_York_City_New_York.html,515 w 42nd st,new york city,ny,USA,10036,-1,-1,394,3.957219251,3.593582888,3.454545455,4.240641711,3.994652406,0,3.848128342
usa_new york city_tribeca_grand_hotel,tribeca grand hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d208455-r50232318-Tribeca_Grand_Hotel-New_York_City_New_York.html,2 avenue of the americas,new york city,ny,USA,10013,-1,-1,236,4.28030303,4.037878788,4.196969697,4.378787879,3.681818182,0,4.115151515
usa_new york city_trump_international_hotel_and_tower,trump international hotel and tower,http://www.tripadvisor.com/ShowUserReviews-g60763-d93623-r50036446-Trump_International_Hotel_and_Tower-New_York_City_New_York.html,1 central park west,new york city,ny,USA,10023,-1,-1,146,4.792682927,4.317073171,4.573170732,4.792682927,3.93902439,0,4.482926829
usa_new york city_tudor_hotel_at_the_united_nations,tudor hotel at the united nations,http://www.tripadvisor.com/ShowUserReviews-g60763-d93339-r50052812-Tudor_Hotel_at_the_United_Nations-New_York_City_New_York.html,304 e 42nd st,new york city,ny,USA,10017,-1,-1,272,3.851190476,3.547619048,3.601190476,4.083333333,3.732142857,0,3.763095238
usa_new york city_vincci_avalon,vincci avalon,http://www.tripadvisor.com/ShowUserReviews-g60763-d99387-r49843720-Vincci_Avalon-New_York_City_New_York.html,16 east 32nd street,new york city,ny,USA,10016,-1,-1,426,4.023255814,3.813953488,3.604651163,4.401162791,3.662790698,0,3.901162791
usa_new york city_w_new_york_the_court,w new york the court,http://www.tripadvisor.com/ShowUserReviews-g60763-d194238-r50453322-W_New_York_The_Court-New_York_City_New_York.html,130 east 39th street,new york city,ny,USA,10016,-1,-1,168,3.738738739,3.558558559,3.585585586,4.054054054,3.414414414,0,3.67027027
usa_new york city_w_new_york_the_tuscany,w new york the tuscany,http://www.tripadvisor.com/ShowUserReviews-g60763-d93431-r49376874-W_New_York_The_Tuscany-New_York_City_New_York.html,120 east 39th street,new york city,ny,USA,10016,-1,-1,127,4.014285714,3.971428571,3.971428571,4.342857143,3.628571429,0,3.985714286
usa_new york city_w_new_york_times_square,w new york times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d235238-r50580717-W_New_York_Times_Square-New_York_City_New_York.html,1567 broadway at 47th st,new york city,ny,USA,10036,-1,-1,454,4.062271062,3.776556777,3.875457875,4.604395604,3.402930403,0,3.944322344
usa_new york city_w_new_york_union_square,w new york union square,http://www.tripadvisor.com/ShowUserReviews-g60763-d220243-r49855160-W_New_York_Union_Square-New_York_City_New_York.html,201 park avenue south,new york city,ny,USA,10003,-1,-1,166,4.075471698,3.877358491,3.924528302,4.471698113,3.273584906,0,3.924528302
usa_new york city_waldorf_towers,waldorf towers,http://www.tripadvisor.com/ShowUserReviews-g60763-d93624-r49078430-Waldorf_Towers-New_York_City_New_York.html,100 east 50th street,new york city,ny,USA,10022,-1,-1,70,4.470588235,4.392156863,4.215686275,4.647058824,3.882352941,0,4.321568627
usa_new york city_wall_street_inn,wall street inn,http://www.tripadvisor.com/ShowUserReviews-g60763-d251906-r50416097-Wall_Street_Inn-New_York_City_New_York.html,9 south william street,new york city,ny,USA,10004,-1,-1,59,4.594594595,4.378378378,3.459459459,3.783783784,4,0,4.043243243
usa_new york city_warwick_new_york_hotel,warwick new york hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d112064-r50064238-Warwick_New_York_Hotel-New_York_City_New_York.html,65 west 54th street,new york city,ny,USA,10019,-1,-1,390,4.28125,4.046875,4.0625,4.755208333,3.958333333,0,4.220833333
usa_new york city_washington_jefferson_hotel,washington jefferson hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d99333-r50232868-Washington_Jefferson_Hotel-New_York_City_New_York.html,318 west 51st street,new york city,ny,USA,10019,-1,-1,254,4.188405797,3.217391304,3.826086957,4.52173913,3.666666667,0,3.884057971
usa_new york city_washington_square_hotel,washington square hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93382-r50415738-Washington_Square_Hotel-New_York_City_New_York.html,103 waverly place,new york city,ny,USA,10011,-1,-1,231,4.070422535,3.591549296,3.845070423,4.633802817,3.873239437,0,4.002816901
usa_new york city_wellington_hotel,wellington hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d99307-r50552481-Wellington_Hotel-New_York_City_New_York.html,871 7th ave at w 55th st,new york city,ny,USA,10019-3830,-1,-1,341,3.65448505,3.109634551,3.651162791,4.77076412,3.784053156,0,3.794019934
usa_new york city_west_57th_street_by_hilton_club,west 57th street by hilton club,http://www.tripadvisor.com/ShowUserReviews-g60763-d1308397-r49306829-West_57th_Street_by_Hilton_Club-New_York_City_New_York.html,102 west 57th street,new york city,ny,USA,10019,-1,-1,18,4.875,4.3125,3.8125,4.875,3.5,0,4.275
usa_new york city_wingate_by_wyndham_manhattan_midtown,wingate by wyndham manhattan midtown,http://www.tripadvisor.com/ShowUserReviews-g60763-d620040-r50156757-Wingate_by_Wyndham_Manhattan_Midtown-New_York_City_New_York.html,235 west 35th street,new york city,ny,USA,10001,-1,-1,263,4.556521739,4.343478261,4.130434783,4.360869565,4.160869565,0,4.310434783
usa_new york city_wolcott_hotel,wolcott hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93333-r50365844-Wolcott_Hotel-New_York_City_New_York.html,4 west 31st street,new york city,ny,USA,10001,-1,-1,342,3.729064039,3.408866995,3.472906404,4.512315271,3.862068966,0,3.797044335
usa_new york city_woogo_central_park,woogo central park,http://www.tripadvisor.com/ShowUserReviews-g60763-d307945-r50115715-Woogo_Central_Park-New_York_City_New_York.html,240 west 73rd street,new york city,ny,USA,10023,-1,-1,163,2.965517241,3.137931034,2.620689655,4.24137931,3.344827586,0,3.262068966
usa_new york city_wyndham_garden_hotel_times_square_south,wyndham garden hotel times square south,http://www.tripadvisor.com/ShowUserReviews-g60763-d1149404-r50178007-Wyndham_Garden_Hotel_Times_Square_South-New_York_City_New_York.html,341 w 36th street,new york city,ny,USA,10018,-1,-1,237,4.77027027,4.153153153,4.463963964,4.207207207,4.527027027,0,4.424324324
